ID,Caseid,Activity,Urgency,Impact,Priority,StartDate,EndDate,TicketStatus,UpdateDateTime,Duration,Origin,Class
8321,CS_629582,"Password Reset",2,3,4,2023-03-27,2023-06-08,Deployed,"2024-05-03 16:28:27",73,"Achmed M.",Incident
8322,CS_635109,"Password Reset",2,2,3,2023-04-19,2023-05-07,Open,"2024-05-03 16:28:27",18,"Bill B.",Change
8323,CS_487307,Design,2,2,3,2023-03-05,2023-05-03,Open,"2024-05-03 16:28:27",59,"Bill B.",Incident
8324,CS_340615,Design,3,3,5,2023-05-02,2023-06-30,Deployed,"2024-05-03 16:28:27",59,"Bill B.",SR
8325,CS_303118,Test,1,2,2,2023-03-25,2023-06-09,Open,"2024-05-03 16:28:27",76,"Joe S.",SR
8326,CS_622276,Test,1,2,2,2023-04-30,2023-07-17,Deployed,"2024-05-03 16:28:27",78,"Rona E.",Incident
8327,CS_462170,"Password Reset",2,1,2,2023-03-10,2023-04-07,Deployed,"2024-05-03 16:28:27",28,"Rona E.",Incident
8328,CS_174092,"Password Reset",3,1,3,2023-01-10,2023-03-21,"Deployed Failed","2024-05-03 16:28:27",70,"George E.",Change
8329,CS_603907,"Password Reset",2,2,3,2023-04-29,2023-04-30,Open,"2024-05-03 16:28:27",1,"Achmed M.",Change
8330,CS_447297,Test,3,3,5,2023-02-16,2023-03-03,"Deployed Failed","2024-05-03 16:28:27",15,"Bill B.",SR
8331,CS_572341,Construction,1,2,2,2023-04-28,2023-07-06,Deployed,"2024-05-03 16:28:27",69,"Bill B.",Problem
8332,CS_134943,Design,1,1,1,2023-03-05,2023-04-25,Open,"2024-05-03 16:28:27",51,"Bill B.",Incident
8333,CS_666782,Construction,2,1,2,2023-06-16,2023-07-21,Deployed,"2024-05-03 16:28:27",35,"Bill B.",Problem
8334,CS_857414,"Password Reset",1,2,2,2023-02-15,2023-04-25,"Deployed Failed","2024-05-03 16:28:27",69,"Joe S.",Change
8335,CS_189874,"Password Reset",2,3,4,2023-02-23,2023-05-22,"In Process","2024-05-03 16:28:27",88,"George E.",Change
8336,CS_507083,"Password Reset",1,3,3,2023-05-29,2023-08-07,Open,"2024-05-03 16:28:27",70,"Achmed M.",Incident
8337,CS_114263,Construction,3,1,3,2023-01-02,2023-02-05,Deployed,"2024-05-03 16:28:27",34,"George E.",Incident
8338,CS_242663,Test,1,3,3,2023-02-15,2023-03-15,"Deployed Failed","2024-05-03 16:28:27",28,"Achmed M.",Problem
8339,CS_707624,Construction,2,1,2,2023-02-05,2023-03-31,Deployed,"2024-05-03 16:28:27",54,"George E.",Incident
8340,CS_744324,"Password Reset",1,1,1,2023-05-31,2023-07-14,"On Hold","2024-05-03 16:28:27",44,"Achmed M.",Problem
8341,CS_940749,"Password Reset",1,2,2,2023-01-13,2023-03-27,Open,"2024-05-03 16:28:27",73,"Rona E.",Problem
8342,CS_822225,Design,3,2,4,2023-02-12,2023-03-11,"In Process","2024-05-03 16:28:27",27,"Bill B.",Problem
8343,CS_625229,Design,3,1,3,2023-03-19,2023-06-11,Deployed,"2024-05-03 16:28:27",84,"Joe S.",SR
8344,CS_466351,"Password Reset",2,1,2,2023-02-05,2023-04-28,"On Hold","2024-05-03 16:28:27",82,"Joe S.",Problem
8345,CS_784236,"Password Reset",1,3,3,2023-03-07,2023-05-16,Open,"2024-05-03 16:28:27",70,"Achmed M.",SR
8346,CS_365686,"Password Reset",1,2,2,2023-02-22,2023-06-01,"Deployed Failed","2024-05-03 16:28:27",99,"Bill B.",Problem
8347,CS_702523,Test,2,3,4,2023-01-31,2023-03-16,Open,"2024-05-03 16:28:27",44,"Bill B.",Change
8348,CS_605990,"Password Reset",2,3,4,2023-01-26,2023-04-07,Open,"2024-05-03 16:28:27",71,"Joe S.",Change
8349,CS_269688,Test,1,2,2,2023-03-28,2023-05-23,"On Hold","2024-05-03 16:28:27",56,"Achmed M.",Change
8350,CS_949079,Test,2,3,4,2023-02-02,2023-05-10,"Deployed Failed","2024-05-03 16:28:27",97,"Bill B.",SR
8351,CS_966687,Construction,1,3,3,2023-02-01,2023-02-11,"Deployed Failed","2024-05-03 16:28:27",10,"Joe S.",Incident
8352,CS_225322,Design,1,2,2,2023-04-29,2023-06-05,"On Hold","2024-05-03 16:28:27",37,"Bill B.",Problem
8353,CS_186886,Design,2,2,3,2023-02-11,2023-05-04,Deployed,"2024-05-03 16:28:27",82,"Achmed M.",Change
8354,CS_122515,Design,2,3,4,2023-01-12,2023-01-24,Open,"2024-05-03 16:28:27",12,"Achmed M.",Change
8355,CS_293066,Design,3,3,5,2023-05-09,2023-08-17,"In Process","2024-05-03 16:28:27",100,"Achmed M.",Problem
8356,CS_705021,Test,3,3,5,2023-01-20,2023-03-16,Deployed,"2024-05-03 16:28:27",55,"George E.",Incident
8357,CS_478905,Design,2,3,4,2023-06-02,2023-09-08,Open,"2024-05-03 16:28:27",98,"Achmed M.",SR
8358,CS_446914,Test,2,3,4,2023-05-23,2023-08-06,"In Process","2024-05-03 16:28:27",75,"Achmed M.",Change
8359,CS_741124,Design,3,1,3,2023-01-28,2023-04-22,Open,"2024-05-03 16:28:27",84,"Joe S.",Change
8360,CS_526057,"Password Reset",2,3,4,2023-05-09,2023-06-18,"In Process","2024-05-03 16:28:27",40,"Rona E.",Incident
8361,CS_222110,Construction,2,3,4,2023-06-10,2023-09-05,"Deployed Failed","2024-05-03 16:28:27",87,"Rona E.",Incident
8362,CS_770752,Construction,1,3,3,2023-05-22,2023-08-17,Deployed,"2024-05-03 16:28:27",87,"Joe S.",Incident
8363,CS_953394,Test,1,2,2,2023-06-28,2023-06-30,"Deployed Failed","2024-05-03 16:28:27",2,"Joe S.",SR
8364,CS_207607,"Password Reset",1,1,1,2023-06-09,2023-06-18,"On Hold","2024-05-03 16:28:27",9,"George E.",Problem
8365,CS_537099,Design,1,2,2,2023-05-20,2023-07-27,"Deployed Failed","2024-05-03 16:28:27",68,"Bill B.",Change
8366,CS_204234,"Password Reset",1,3,3,2023-04-01,2023-06-08,"Deployed Failed","2024-05-03 16:28:27",68,"Rona E.",Problem
8367,CS_573588,"Password Reset",1,3,3,2023-01-15,2023-04-20,"On Hold","2024-05-03 16:28:27",95,"Joe S.",SR
8368,CS_423221,Construction,1,3,3,2023-06-05,2023-08-24,"On Hold","2024-05-03 16:28:27",80,"George E.",Problem
8369,CS_524751,"Password Reset",3,2,4,2023-05-03,2023-07-22,"On Hold","2024-05-03 16:28:27",80,"Rona E.",SR
8370,CS_391690,"Password Reset",2,2,3,2023-01-13,2023-02-15,"Deployed Failed","2024-05-03 16:28:27",33,"George E.",Incident
8371,CS_496286,Construction,2,2,3,2023-03-11,2023-03-28,"In Process","2024-05-03 16:28:27",17,"Rona E.",SR
8372,CS_219447,Design,3,1,3,2023-06-23,2023-09-13,"In Process","2024-05-03 16:28:27",82,"George E.",SR
8373,CS_343199,Construction,1,2,2,2023-02-05,2023-05-07,"Deployed Failed","2024-05-03 16:28:27",91,"Achmed M.",Change
8374,CS_926323,"Password Reset",3,2,4,2023-06-12,2023-08-15,Deployed,"2024-05-03 16:28:27",64,"Achmed M.",Problem
8375,CS_354801,Construction,2,2,3,2023-02-07,2023-03-18,Open,"2024-05-03 16:28:27",39,"George E.",SR
8376,CS_301973,Test,1,3,3,2023-01-30,2023-02-15,"On Hold","2024-05-03 16:28:27",16,"Achmed M.",Incident
8377,CS_269764,Construction,3,1,3,2023-06-01,2023-09-05,"In Process","2024-05-03 16:28:27",96,"Achmed M.",Change
8378,CS_911068,Design,2,3,4,2023-06-17,2023-07-14,Deployed,"2024-05-03 16:28:27",27,"Bill B.",Problem
8379,CS_341297,Test,3,2,4,2023-04-11,2023-06-28,"On Hold","2024-05-03 16:28:27",78,"Rona E.",Change
8380,CS_479422,Design,3,2,4,2023-01-20,2023-02-14,Deployed,"2024-05-03 16:28:27",25,"Bill B.",SR
8381,CS_917090,Design,2,1,2,2023-02-06,2023-04-10,"On Hold","2024-05-03 16:28:27",63,"George E.",Problem
8382,CS_383663,Construction,1,2,2,2023-04-11,2023-05-20,"Deployed Failed","2024-05-03 16:28:27",39,"Rona E.",Incident
8383,CS_722411,Test,1,2,2,2023-03-05,2023-05-30,"In Process","2024-05-03 16:28:27",86,"Rona E.",Incident
8384,CS_210166,Construction,2,3,4,2023-05-05,2023-06-11,Deployed,"2024-05-03 16:28:27",37,"Rona E.",Problem
8385,CS_468081,"Password Reset",2,3,4,2023-06-07,2023-07-18,"Deployed Failed","2024-05-03 16:28:27",41,"Bill B.",Problem
8386,CS_976010,Construction,1,1,1,2023-04-06,2023-04-10,"In Process","2024-05-03 16:28:27",4,"George E.",Change
8387,CS_945612,Construction,3,2,4,2023-03-10,2023-05-19,Deployed,"2024-05-03 16:28:27",70,"Achmed M.",Problem
8388,CS_613872,Construction,1,2,2,2023-01-29,2023-04-09,Open,"2024-05-03 16:28:27",70,"Joe S.",Problem
8389,CS_409073,"Password Reset",3,2,4,2023-02-18,2023-04-20,"On Hold","2024-05-03 16:28:27",61,"Rona E.",SR
8390,CS_426567,Construction,1,1,1,2023-05-10,2023-06-25,"On Hold","2024-05-03 16:28:27",46,"George E.",Incident
8391,CS_138868,Test,3,1,3,2023-04-11,2023-06-17,"In Process","2024-05-03 16:28:27",67,"Joe S.",Incident
8392,CS_953542,Design,1,2,2,2023-02-08,2023-03-13,Deployed,"2024-05-03 16:28:27",33,"Bill B.",SR
8393,CS_641115,Design,3,1,3,2023-02-10,2023-02-18,"On Hold","2024-05-03 16:28:27",8,"Joe S.",Incident
8394,CS_835496,"Password Reset",1,3,3,2023-05-07,2023-06-18,"In Process","2024-05-03 16:28:27",42,"George E.",Incident
8395,CS_942929,Construction,3,1,3,2023-04-06,2023-07-07,Open,"2024-05-03 16:28:27",92,"Achmed M.",Change
8396,CS_353902,Test,1,2,2,2023-06-05,2023-07-06,"In Process","2024-05-03 16:28:27",31,"George E.",Change
8397,CS_850890,"Password Reset",2,3,4,2023-01-06,2023-03-12,Deployed,"2024-05-03 16:28:27",65,"George E.",Problem
8398,CS_647432,Construction,2,3,4,2023-01-18,2023-02-11,Deployed,"2024-05-03 16:28:27",24,"Joe S.",Incident
8399,CS_967391,Test,2,1,2,2023-03-18,2023-03-19,Open,"2024-05-03 16:28:27",1,"Joe S.",Incident
8400,CS_256830,Design,1,3,3,2023-01-17,2023-04-07,Deployed,"2024-05-03 16:28:27",80,"George E.",Problem
8401,CS_728698,Design,1,3,3,2023-05-06,2023-07-11,Open,"2024-05-03 16:28:27",66,"Rona E.",Change
8402,CS_973774,Construction,1,1,1,2023-03-04,2023-05-17,"Deployed Failed","2024-05-03 16:28:27",74,"Achmed M.",Incident
8403,CS_589348,Test,3,1,3,2023-02-15,2023-05-06,Deployed,"2024-05-03 16:28:27",80,"Achmed M.",SR
8404,CS_928228,Test,2,1,2,2023-05-10,2023-08-09,Open,"2024-05-03 16:28:27",91,"George E.",SR
8405,CS_671812,Construction,1,1,1,2023-05-01,2023-05-30,Deployed,"2024-05-03 16:28:27",29,"Bill B.",Problem
8406,CS_200434,Construction,3,1,3,2023-03-01,2023-03-13,"On Hold","2024-05-03 16:28:27",12,"George E.",Incident
8407,CS_632884,Construction,1,3,3,2023-05-13,2023-05-26,Deployed,"2024-05-03 16:28:27",13,"Joe S.",Change
8408,CS_548637,Design,3,2,4,2023-03-21,2023-05-11,Open,"2024-05-03 16:28:27",51,"Rona E.",Change
8409,CS_256984,Design,1,3,3,2023-03-29,2023-05-18,"On Hold","2024-05-03 16:28:27",50,"Achmed M.",SR
8410,CS_504291,"Password Reset",2,1,2,2023-01-07,2023-02-23,"Deployed Failed","2024-05-03 16:28:28",47,"Achmed M.",SR
8411,CS_388943,Test,2,1,2,2023-05-19,2023-08-13,"In Process","2024-05-03 16:28:28",86,"Joe S.",Problem
8412,CS_304003,Test,1,2,2,2023-02-05,2023-02-18,"In Process","2024-05-03 16:28:28",13,"George E.",Problem
8413,CS_140398,"Password Reset",3,3,5,2023-03-09,2023-04-06,"In Process","2024-05-03 16:28:28",28,"George E.",Incident
8414,CS_226038,Construction,3,1,3,2023-04-30,2023-06-10,Deployed,"2024-05-03 16:28:28",41,"George E.",Change
8415,CS_605103,Test,3,1,3,2023-01-09,2023-02-02,Open,"2024-05-03 16:28:28",24,"Joe S.",Change
8416,CS_935689,"Password Reset",2,2,3,2023-04-14,2023-06-26,"On Hold","2024-05-03 16:28:28",73,"Joe S.",Change
8417,CS_793868,Test,3,1,3,2023-05-07,2023-07-31,"Deployed Failed","2024-05-03 16:28:28",85,"Joe S.",Change
8418,CS_845639,Construction,2,1,2,2023-04-05,2023-04-10,"On Hold","2024-05-03 16:28:28",5,"Achmed M.",Incident
8419,CS_336596,"Password Reset",1,3,3,2023-03-16,2023-04-21,"Deployed Failed","2024-05-03 16:28:28",36,"Rona E.",Problem
8420,CS_601556,Design,1,1,1,2023-06-17,2023-09-14,"In Process","2024-05-03 16:28:28",89,"Joe S.",Incident
8421,CS_608536,Test,3,3,5,2023-06-03,2023-08-04,"In Process","2024-05-03 16:28:28",62,"Achmed M.",Change
8422,CS_578327,Construction,3,2,4,2023-02-13,2023-04-21,Open,"2024-05-03 16:28:28",67,"Bill B.",Incident
8423,CS_600203,Test,2,1,2,2023-05-19,2023-06-08,"On Hold","2024-05-03 16:28:28",20,"George E.",Incident
8424,CS_766916,Construction,3,2,4,2023-01-28,2023-02-11,"Deployed Failed","2024-05-03 16:28:28",14,"Bill B.",Problem
8425,CS_847818,Design,2,1,2,2023-01-07,2023-03-22,"In Process","2024-05-03 16:28:28",74,"George E.",Problem
8426,CS_118572,Design,2,2,3,2023-03-09,2023-04-19,"In Process","2024-05-03 16:28:28",41,"Achmed M.",Change
8427,CS_826395,Test,1,3,3,2023-05-09,2023-05-16,"Deployed Failed","2024-05-03 16:28:28",7,"George E.",SR
8428,CS_430481,Construction,1,1,1,2023-04-18,2023-05-31,"Deployed Failed","2024-05-03 16:28:28",43,"Bill B.",Change
8429,CS_383227,"Password Reset",2,2,3,2023-05-03,2023-07-01,Deployed,"2024-05-03 16:28:28",59,"Bill B.",Problem
8430,CS_602358,"Password Reset",1,2,2,2023-04-23,2023-04-29,"Deployed Failed","2024-05-03 16:28:28",6,"George E.",Change
8431,CS_440137,Design,2,1,2,2023-04-10,2023-05-20,"In Process","2024-05-03 16:28:28",40,"George E.",Problem
8432,CS_213980,"Password Reset",3,2,4,2023-04-07,2023-04-29,"Deployed Failed","2024-05-03 16:28:28",22,"George E.",Problem
8433,CS_560732,Test,1,2,2,2023-06-17,2023-08-26,"In Process","2024-05-03 16:28:28",70,"Achmed M.",Incident
8434,CS_257126,Design,2,1,2,2023-03-20,2023-05-13,"In Process","2024-05-03 16:28:28",54,"Achmed M.",Problem
8435,CS_672549,"Password Reset",3,3,5,2023-02-02,2023-03-24,Open,"2024-05-03 16:28:28",50,"Bill B.",SR
8436,CS_721732,"Password Reset",3,2,4,2023-03-05,2023-03-20,Open,"2024-05-03 16:28:28",15,"Achmed M.",Problem
8437,CS_786303,Test,1,3,3,2023-06-09,2023-06-30,"Deployed Failed","2024-05-03 16:28:28",21,"Achmed M.",SR
8438,CS_161737,Design,3,3,5,2023-03-22,2023-04-26,"Deployed Failed","2024-05-03 16:28:28",35,"George E.",Incident
8439,CS_189271,Design,2,2,3,2023-05-14,2023-08-06,"On Hold","2024-05-03 16:28:28",84,"George E.",Incident
8440,CS_768214,Design,1,1,1,2023-02-02,2023-03-15,Deployed,"2024-05-03 16:28:28",41,"Rona E.",Incident
8441,CS_699185,Test,2,3,4,2023-04-19,2023-05-29,Deployed,"2024-05-03 16:28:28",40,"Rona E.",Problem
8442,CS_692437,Design,1,1,1,2023-03-01,2023-04-20,Deployed,"2024-05-03 16:28:28",50,"Bill B.",SR
8443,CS_922890,Design,3,2,4,2023-03-23,2023-05-08,Deployed,"2024-05-03 16:28:28",46,"George E.",SR
8444,CS_379543,Design,3,1,3,2023-05-02,2023-07-14,"In Process","2024-05-03 16:28:28",73,"Achmed M.",SR
8445,CS_206365,Construction,3,1,3,2023-04-29,2023-06-29,Deployed,"2024-05-03 16:28:28",61,"Rona E.",Change
8446,CS_747038,Design,1,3,3,2023-02-14,2023-03-28,Deployed,"2024-05-03 16:28:28",42,"Joe S.",Problem
8447,CS_644016,Test,1,3,3,2023-02-23,2023-05-20,Deployed,"2024-05-03 16:28:28",86,"Bill B.",Incident
8448,CS_789894,Design,3,1,3,2023-06-28,2023-08-01,"Deployed Failed","2024-05-03 16:28:28",34,"Bill B.",Incident
8449,CS_260058,"Password Reset",1,1,1,2023-03-16,2023-06-11,"In Process","2024-05-03 16:28:28",87,"Bill B.",Change
8450,CS_825075,"Password Reset",3,1,3,2023-02-16,2023-04-15,"Deployed Failed","2024-05-03 16:28:28",58,"Achmed M.",Change
8451,CS_146661,Design,2,3,4,2023-04-14,2023-07-18,"In Process","2024-05-03 16:28:28",95,"Bill B.",Change
8452,CS_489568,Construction,1,2,2,2023-03-26,2023-07-01,Deployed,"2024-05-03 16:28:28",97,"Achmed M.",Incident
8453,CS_882076,"Password Reset",2,2,3,2023-06-19,2023-08-16,Deployed,"2024-05-03 16:28:28",58,"George E.",SR
8454,CS_103705,"Password Reset",2,3,4,2023-06-04,2023-07-25,"On Hold","2024-05-03 16:28:28",51,"Bill B.",Problem
8455,CS_816163,Test,2,1,2,2023-01-06,2023-01-20,"Deployed Failed","2024-05-03 16:28:28",14,"Achmed M.",Incident
8456,CS_792322,Construction,2,1,2,2023-01-20,2023-04-15,Open,"2024-05-03 16:28:28",85,"Rona E.",Change
8457,CS_395772,Construction,1,1,1,2023-03-17,2023-06-06,Deployed,"2024-05-03 16:28:28",81,"George E.",SR
8458,CS_533442,Test,3,2,4,2023-04-26,2023-06-18,"On Hold","2024-05-03 16:28:28",53,"Bill B.",Problem
8459,CS_996412,Test,3,3,5,2023-03-24,2023-04-30,"In Process","2024-05-03 16:28:28",37,"Rona E.",Incident
8460,CS_868124,"Password Reset",1,3,3,2023-06-17,2023-09-09,Open,"2024-05-03 16:28:28",84,"Rona E.",SR
8461,CS_306077,Test,1,1,1,2023-02-21,2023-03-15,Deployed,"2024-05-03 16:28:28",22,"Bill B.",SR
8462,CS_101110,"Password Reset",1,1,1,2023-01-21,2023-02-24,"In Process","2024-05-03 16:28:28",34,"Bill B.",SR
8463,CS_810478,Test,3,2,4,2023-01-14,2023-02-21,"In Process","2024-05-03 16:28:28",38,"Rona E.",Incident
8464,CS_628718,Construction,3,1,3,2023-03-20,2023-05-22,"Deployed Failed","2024-05-03 16:28:28",63,"George E.",Problem
8465,CS_733017,Design,3,3,5,2023-03-15,2023-03-16,"Deployed Failed","2024-05-03 16:28:28",1,"Bill B.",Change
8466,CS_371885,Design,3,3,5,2023-06-04,2023-06-09,"In Process","2024-05-03 16:28:28",5,"Rona E.",Incident
8467,CS_735266,Test,1,3,3,2023-03-01,2023-05-05,"Deployed Failed","2024-05-03 16:28:28",65,"Achmed M.",Problem
8468,CS_101566,Test,3,3,5,2023-01-01,2023-02-06,"Deployed Failed","2024-05-03 16:28:28",36,"Rona E.",Incident
8469,CS_793965,"Password Reset",1,3,3,2023-01-27,2023-03-02,"On Hold","2024-05-03 16:28:28",34,"George E.",SR
8470,CS_942083,Design,1,3,3,2023-04-01,2023-05-01,Open,"2024-05-03 16:28:28",30,"Rona E.",Change
8471,CS_792631,Test,3,3,5,2023-05-02,2023-07-14,"In Process","2024-05-03 16:28:28",73,"Joe S.",SR
8472,CS_357958,Test,3,1,3,2023-03-23,2023-06-02,Open,"2024-05-03 16:28:28",71,"Bill B.",SR
8473,CS_242513,Design,2,1,2,2023-03-29,2023-04-02,Open,"2024-05-03 16:28:28",4,"George E.",Incident
8474,CS_173965,Test,1,1,1,2023-02-17,2023-05-05,Open,"2024-05-03 16:28:28",77,"Joe S.",Change
8475,CS_718091,Test,2,2,3,2023-01-06,2023-04-13,Deployed,"2024-05-03 16:28:28",97,"Joe S.",Change
8476,CS_527958,"Password Reset",1,3,3,2023-06-16,2023-07-08,"In Process","2024-05-03 16:28:28",22,"Rona E.",Problem
8477,CS_641156,Construction,1,2,2,2023-06-05,2023-07-01,"On Hold","2024-05-03 16:28:28",26,"Bill B.",SR
8478,CS_671608,Construction,2,3,4,2023-03-03,2023-04-17,"On Hold","2024-05-03 16:28:28",45,"Bill B.",Incident
8479,CS_841710,"Password Reset",1,3,3,2023-06-03,2023-07-15,"On Hold","2024-05-03 16:28:28",42,"Bill B.",SR
8480,CS_831802,Construction,2,1,2,2023-01-14,2023-01-24,"In Process","2024-05-03 16:28:28",10,"George E.",Problem
8481,CS_705189,Construction,3,1,3,2023-06-22,2023-08-14,"Deployed Failed","2024-05-03 16:28:28",53,"Joe S.",Problem
8482,CS_873107,Design,2,1,2,2023-03-11,2023-06-05,Deployed,"2024-05-03 16:28:28",86,"Joe S.",SR
8483,CS_122944,Test,3,2,4,2023-06-26,2023-09-28,Deployed,"2024-05-03 16:28:28",94,"Achmed M.",Problem
8484,CS_756968,"Password Reset",2,3,4,2023-04-15,2023-06-23,"On Hold","2024-05-03 16:28:28",69,"Achmed M.",SR
8485,CS_919386,Test,1,2,2,2023-03-15,2023-05-06,"On Hold","2024-05-03 16:28:28",52,"Joe S.",Problem
8486,CS_650459,Test,2,1,2,2023-03-22,2023-03-29,Deployed,"2024-05-03 16:28:28",7,"George E.",Incident
8487,CS_339080,Test,2,2,3,2023-04-22,2023-06-11,"On Hold","2024-05-03 16:28:28",50,"Joe S.",Problem
8488,CS_347139,Design,2,1,2,2023-05-06,2023-07-24,Deployed,"2024-05-03 16:28:28",79,"Rona E.",Change
8489,CS_323409,Design,2,1,2,2023-05-18,2023-06-20,Deployed,"2024-05-03 16:28:28",33,"George E.",Problem
8490,CS_421676,"Password Reset",2,3,4,2023-01-10,2023-02-07,"On Hold","2024-05-03 16:28:28",28,"Joe S.",SR
8491,CS_722067,Design,1,1,1,2023-02-16,2023-04-04,"In Process","2024-05-03 16:28:28",47,"Joe S.",Change
8492,CS_133274,Construction,3,3,5,2023-04-09,2023-05-30,Deployed,"2024-05-03 16:28:28",51,"Joe S.",Change
8493,CS_687569,Design,1,1,1,2023-04-21,2023-06-07,"Deployed Failed","2024-05-03 16:28:28",47,"George E.",Incident
8494,CS_250385,Test,2,1,2,2023-06-26,2023-09-27,"Deployed Failed","2024-05-03 16:28:28",93,"Achmed M.",Problem
8495,CS_461640,Test,2,1,2,2023-01-12,2023-02-04,Open,"2024-05-03 16:28:28",23,"Bill B.",Problem
8496,CS_602040,"Password Reset",2,3,4,2023-02-09,2023-03-29,"Deployed Failed","2024-05-03 16:28:28",48,"Joe S.",SR
8497,CS_262430,"Password Reset",2,1,2,2023-05-21,2023-07-24,Open,"2024-05-03 16:28:28",64,"Joe S.",Incident
8498,CS_258718,Test,3,3,5,2023-03-02,2023-04-21,"In Process","2024-05-03 16:28:28",50,"Achmed M.",Problem
8499,CS_425772,Test,1,2,2,2023-04-27,2023-07-28,"On Hold","2024-05-03 16:28:28",92,"Bill B.",SR
8500,CS_247686,Construction,3,1,3,2023-03-17,2023-04-12,Deployed,"2024-05-03 16:28:28",26,"George E.",SR
8501,CS_186528,Design,2,2,3,2023-05-15,2023-05-20,Deployed,"2024-05-03 16:28:28",5,"Bill B.",SR
8502,CS_498700,"Password Reset",2,3,4,2023-06-04,2023-06-26,Deployed,"2024-05-03 16:28:28",22,"Joe S.",Change
8503,CS_682820,Construction,1,1,1,2023-03-08,2023-05-07,"On Hold","2024-05-03 16:28:28",60,"Bill B.",Change
8504,CS_545026,Construction,1,1,1,2023-04-22,2023-06-10,Deployed,"2024-05-03 16:28:28",49,"George E.",SR
8505,CS_673239,Construction,2,3,4,2023-04-04,2023-06-27,Open,"2024-05-03 16:28:28",84,"George E.",SR
8506,CS_312640,Construction,2,2,3,2023-01-12,2023-03-11,Open,"2024-05-03 16:28:28",58,"Rona E.",Problem
8507,CS_967228,Construction,3,3,5,2023-03-09,2023-05-07,Open,"2024-05-03 16:28:28",59,"Achmed M.",SR
8508,CS_284655,Construction,3,1,3,2023-01-01,2023-02-17,"Deployed Failed","2024-05-03 16:28:28",47,"Achmed M.",SR
8509,CS_609859,"Password Reset",3,1,3,2023-05-31,2023-06-10,Open,"2024-05-03 16:28:28",10,"Rona E.",Incident
8510,CS_233669,Design,3,1,3,2023-05-23,2023-07-29,"On Hold","2024-05-03 16:28:28",67,"Joe S.",Incident
8511,CS_681224,"Password Reset",2,2,3,2023-01-03,2023-04-06,"On Hold","2024-05-03 16:28:28",93,"Rona E.",Problem
8512,CS_778172,"Password Reset",2,1,2,2023-03-19,2023-05-06,Deployed,"2024-05-03 16:28:28",48,"Achmed M.",Incident
8513,CS_976269,Design,3,2,4,2023-05-21,2023-07-31,"On Hold","2024-05-03 16:28:28",71,"Achmed M.",SR
8514,CS_171406,Design,3,2,4,2023-02-03,2023-03-04,Open,"2024-05-03 16:28:28",29,"Rona E.",SR
8515,CS_577158,"Password Reset",2,2,3,2023-04-14,2023-04-21,"On Hold","2024-05-03 16:28:28",7,"Achmed M.",Problem
8516,CS_993103,"Password Reset",1,2,2,2023-06-17,2023-08-27,"In Process","2024-05-03 16:28:28",71,"George E.",Problem
8517,CS_470690,Test,3,2,4,2023-05-27,2023-08-31,Open,"2024-05-03 16:28:29",96,"Rona E.",Incident
8518,CS_541964,Construction,3,1,3,2023-02-16,2023-04-09,Open,"2024-05-03 16:28:29",52,"Joe S.",Problem
8519,CS_425229,"Password Reset",1,2,2,2023-03-06,2023-04-19,"Deployed Failed","2024-05-03 16:28:29",44,"Joe S.",Change
8520,CS_755302,Test,3,1,3,2023-05-06,2023-06-23,"Deployed Failed","2024-05-03 16:28:29",48,"George E.",Incident
8521,CS_805028,"Password Reset",1,1,1,2023-02-04,2023-03-08,"Deployed Failed","2024-05-03 16:28:29",32,"Joe S.",Change
8522,CS_883602,Construction,2,3,4,2023-03-29,2023-05-01,"On Hold","2024-05-03 16:28:29",33,"George E.",Change
8523,CS_182355,Test,3,1,3,2023-03-27,2023-04-18,"Deployed Failed","2024-05-03 16:28:29",22,"Rona E.",Incident
8524,CS_591471,Construction,2,3,4,2023-03-22,2023-06-07,"In Process","2024-05-03 16:28:29",77,"Rona E.",Change
8525,CS_741354,Design,1,1,1,2023-04-03,2023-06-24,Deployed,"2024-05-03 16:28:29",82,"Joe S.",SR
8526,CS_901925,Design,3,1,3,2023-06-18,2023-06-27,"On Hold","2024-05-03 16:28:29",9,"Rona E.",Incident
